d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,evidencia_hidrica_original,fuente_universo_hidrico,fuente_evidencia_hidrica,id_denue_origen_mh
10616692,21134315229002051000000000U8,FABRICACION DE PANTALON DE MEZCLILLA DE NIÑO LLAVERITO,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SAN MATIAS,PRIVADA,SEGUNDA PRIVADA SAN MATIAS,PRIVADA,TERCERA PRIVADA SAN MATIAS,PRIVADA,PRIMERA DE LA LUZ,108,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,003A,028,,,,Fijo,19.32814953,-98.49735882,2024-11,True,True,True,True,False,False,True,False,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11780366,21114313310000312000000000U8,HABILITACIONES TEXTILES,SALVADOR TELLEZ,313310,Acabado de productos textiles,6 a 10 personas,CALLE,NEVADO DE TOLUCA,CALLE,Gustavo Díaz Ordaz,CALLE,Benito Juárez,AVENIDA,Popocatépetl,19,,,,,,COLONIA,MALINTZI,,,,72210,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3351,029,,TEXTILES.CONTA@GMAIL.COM,,Fijo,19.07695561,-98.17084196,2025-04,True,False,False,False,False,False,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
6376672,21114313310000155001000000U1,HERGO,HERGO,313310,Acabado de productos textiles,11 a 30 personas,AVENIDA,DIAGONAL DEFENSORES DE LA REPUBLICA,PRIVADA,NINGUNO,CALLE,NINGUNO,PRIVADA,NINGUNO,999,,,,,,COLONIA,VICENTE BUDID,,,,72240,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3563,025,,MARTIN_ARROYO@LAPOBLANA.COM.MX,,Fijo,19.0639982,-98.17464029,2010-07,True,False,False,False,False,False,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
10262715,21074313310000111000000000U0,IMPRESOS EN SERVILLETAS PARA RECUERDO,,313310,Acabado de productos textiles,0 a 5 personas,CALLE,MAGNOLIA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,DONATO GUERRA,4,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,002,2484922581,,,Fijo,19.21216914,-98.38222036,2024-11,True,False,False,False,False,False,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
10071394,21114313310000241000000000U9,JRO GRUPO TEXTIL,JRO GRUPO TEXTIL,313310,Acabado de productos textiles,0 a 5 personas,AVENIDA,JUAREZ,CALLE,21 SUR,CALLE,23 SUR,AVENIDA,5 PONIENTE,2108,,,14,,,COLONIA,SAN MATIAS,EDIFICIO COMERCIAL Y DE SERVICIOS,INMOBILIARIA SAGRA SA DE CV,302,72090,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0380,013,,,,Fijo,19.05007194,-98.21492835,2024-11,True,True,True,False,False,False,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
6272576,21074313310000034103000000U4,LAVADOS NACIONALES,LAVADOS NACIONALES,313310,Acabado de productos textiles,51 a 100 personas,OTRO(ESPECIFIQUE),SANTA ANA XALMIMILULCO KM 2+500,AVENIDA,AVENIDA DE LOS ZAPADORES,AVENIDA,AVENIDA DE LA PÓLVORA,PEATONAL,NINGUNO,2500,,,,,,COLONIA,LA LAGUNILLA,,,,74160,21,PUEBLA,074,Huejotzingo,0093,Los Encinos,0097,800,,MARTIN.JUAREZ@HERA.COM.MX,,Fijo,19.17826146,-98.40035305,2010-07,True,False,False,False,False,False,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
6696221,21143812210000041011000000U0,LAVANDERIA DE REYES,,313310,Acabado de productos textiles,6 a 10 personas,CARRETERA,FEDERAL MEXICO PUEBLA,CALLE,LINDERO,PRIVADA,NINGUNO,BOULEVARD,BENITO JUAREZ,141,,,,,,LOCALIDAD,SAN LUCAS EL GRANDE,,,,74135,21,PUEBLA,143,San Salvador el Verde,0011,San Lucas el Grande,0128,034,2481155700,,,Fijo,19.30982577,-98.48481491,2016-01,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
3410567,21134812210000092001000000U2,LAVANDERIA SAYES,,313310,Acabado de productos textiles,6 a 10 personas,CALLE,SAN MARTIN,PRIVADA,TERCERA PRIVADA SAN PEDRO,CALLE,SAN PEDRO,CALLE,SAN PEDRO,320,,,,,,COLONIA,CENTRO,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,0044,010,,SAYES_2014@OUTLOOK.ES,,Fijo,19.32170951,-98.49571856,2010-07,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
3410625,21134432111000011010000000U2,LAVANDERIA SIN NOMBRE,,313310,Acabado de productos textiles,0 a 5 personas,CALLE,SANTA ANITA,CALLE,SANTA ANITA,CALLE,NINGUNO,CARRETERA,FEDERAL MEXICO-PUEBLA,,SN,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,0044,045,,,,Fijo,19.31809152,-98.50039959,2010-07,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
3273813,21132315229000691010000000U7,LAVANDERIA SIN NOMBRE,,313310,Acabado de productos textiles,0 a 5 personas,CALLE,INSURGENTES,PRIVADA,NINGUNO,CALLE,MORELOS,PRIVADA,BENITO JUAREZ,13,,,,,,PUEBLO,SAN BALTAZAR TEMAXCALAC,,,,74126,21,PUEBLA,132,San Martín Texmelucan,0015,Santa María Moyotzingo,0482,021,2481291669,,,Fijo,19.26574751,-98.409746,2014-12,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
3428321,21074812210000051011000000U6,LAVANDERIA Y TERMINADOS G C,,313310,Acabado de productos textiles,6 a 10 personas,CALLE,MAGNOLIA,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,PRIVADA,16 DE SEPTIEMBRE,5,,,,0,A,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,013,2481631503,TERMINADOS.GC@HOTMAIL.COM,,Fijo,19.21176794,-98.37981608,2010-07,True,True,False,False,False,True,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
6377126,21114313210000315010000000U3,MANUFACTURERA TEXTIL LA LYONESA,MANUFACTURERA TEXTIL LA LYONESA,313310,Acabado de productos textiles,51 a 100 personas,AVENIDA,12 ORIENTE,CALLE,24 NORTE,CALLE,22 NORTE,AVENIDA,10 ORIENTE,2227,,,,,,COLONIA,LOS REMEDIOS,,,,72377,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0431,011,,CPJORGE07@HOTMAIL.COM,,Fijo,19.04221342,-98.18142222,2010-07,True,True,True,False,False,False,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
3409596,21134315229000221000000000U9,MAQUILA DE FALDA DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,NINGUNO,CALLE,HERMANOS SERDAN,CALLE,NINGUNO,CALLE,5 DE MAYO,617,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,003A,021,2484810596,,,Fijo,19.33068901,-98.5007544,2010-07,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3427952,21074812210000031010000000U8,MAQUILA DE LAVANDERIA DE PANTALON,,313310,Acabado de productos textiles,0 a 5 personas,CALLE,ZARAGOZA,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,CALLE,MAGNOLIA,23,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,014,2211693368,,,Fijo,19.2108461,-98.37936835,2010-07,True,True,True,False,False,True,False,True,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
3319146,21134315229000701000000000U0,MAQUILA DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,COLON,CALLE,GUADALUPE,CALLE,CALLE DE LA CAMPANA,CALLE,REFORMA,10,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,003A,010,2481248116,,,Fijo,19.32547751,-98.49985643,2014-12,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3319078,21134315229000822001000000U4,MAQUILA DE MEZCLILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SAN MATIAS,PRIVADA,TERCERA PRIVADA SAN MATIAS,PRIVADA,CUARTA SAN MATIAS,PRIVADA,PRIMERA DE LA LUZ,426,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,003A,028,2481368411,,,Fijo,19.32860283,-98.49734621,2014-12,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3428151,21074315229001371002000000U9,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL PRADO,CALLE,SAN MARTIN,CALLE,AQUILES SERDAN NORTE,CALLE,VIOLETAS PONIENTE,47,,,,,,COLONIA,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,010,2271530278,,,Fijo,19.2131021,-98.38392209,2010-07,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3428204,21074315229000241000000000U5,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CALLE DEL REFUGIO,PRIVADA,NINGUNO,CALLEJON,CALLEJON DEL REFUGIO,CALLE,PROVIDENCIA,22,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,005,,,,Fijo,19.21390585,-98.38287639,2010-07,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3326083,21074315229001261000000000U2,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,RIO XOCHIAC,PRIVADA,NINGUNO,CALLE,REAL DE LA POSTA,CALLE,MELCHOR OCAMPO,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,007,,,,Fijo,19.2142724,-98.37712002,2014-12,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11558955,21048315229000212000000000U0,MAQUILA DE PANTALON DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,ZARAGOZA,PRIVADA,ZARAGOZA,AVENIDA,I OVANDO,AVENIDA,NACIONAL,17,,,,,,LOCALIDAD,SAN LORENZO CHIAUTZINGO,,,,74150,21,PUEBLA,048,Chiautzingo,0001,San Lorenzo Chiautzingo,0114,003,,,,Fijo,19.20503438,-98.46568968,2024-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3326339,21074315229001291001000000U9,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,PRIVADA,NINGUNO,CALLE,NARCISO MENDOZA,OTRO(ESPECIFIQUE),CULTIVO,PRIVADA,NINGUNO,17,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,068,,,,Fijo,19.20577329,-98.37807708,2014-12,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
10099363,21074315223001011000000000U4,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SAN ISIDRO,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,ADOLFO LOPEZ MATEOS,28,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0167,006,2271136906,,,Fijo,19.20441257,-98.38004211,2024-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3326137,21074315229001301002000000U6,MAQUILA DE PANTALON FOSIL JEANS,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,REFORMA,CALLE,VIOLETAS PONIENTE,CALLE,MORELOS,CALLE,MELCHOR OCAMPO,15,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,009,2227054744,JOSEROBERTO.JUAREZC@GMAIL.COM,,Fijo,19.21180747,-98.38308957,2014-12,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8777526,21074315229002171000000000U2,MAQUILA DESHEBRADO,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,NINGUNO,CALLE,DOMINGO ARENAS,CALLE,VIOLETAS PONIENTE,CALLE,REFORMA,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,009,,,,Fijo,19.211873,-98.38360262,2019-11,True,True,True,True,False,False,True,True,True,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11133786,21074315229002281000000000U9,MAQUILA DESHEBRADO DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,VENUSTIANO CARRANZA,PRIVADA,NINGUNO,CALLE,NINGUNO,CALLE,SAN MANUEL,9,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,016,,,,Fijo,19.20687249,-98.38149947,2024-11,True,True,True,True,False,False,True,True,True,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3409668,21134315229000241000000000U7,MAQUILA PANTALON DE MEZCLILLA PARA NIÑA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,PRIMERA SANTA CECILIA,PRIVADA,SANTA CECILIA,CALLE,SAN MIGUEL,PRIVADA,SAN MIGUEL,403,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,003A,029,2484810760,,,Fijo,19.32502555,-98.49666125,2010-07,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3409657,21134315229000111001000000U2,MAQUILA ROPA DE MEZCLILLA COSTURA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CERRADA,SANTA CECILIA,PRIVADA,NINGUNO,CERRADA,SANTA CECILIA,CERRADA,SANTA CECILIA,10,G,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,003A,035,2481552558,,,Fijo,19.32558803,-98.49259074,2010-07,True,True,True,True,False,False,False,True,True,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3426256,21048315229000093001000000U4,MAQUILADORA DE PANTALON DE MEZCLILLA ORTIZ,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,VISTA HERMOSA,AVENIDA,MIGUEL HIDALGO PONIENTE,ANDADOR,VEREDA,ANDADOR,VEREDA,10,,,,,,LOCALIDAD,SAN ANTONIO TLATENCO,,,,74150,21,PUEBLA,048,Chiautzingo,0006,San Antonio Tlatenco,0025,055,2481802635,,,Fijo,19.17124556,-98.49670288,2010-07,True,True,True,True,False,False,True,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8088970,21074315229001671000000000U2,MAQUILADORA DE PANTALONES DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,IXTACUIXTLA NORTE,CALLE,GLORIA,PRIVADA,SEGUNDA IXTACUIXTLA,PRIVADA,PRIVADA DE LA GLORIA,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,047,,,,Fijo,19.20894047,-98.37831876,2019-11,True,True,True,True,False,False,True,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9347738,21074315229002223001000000U1,MAQUILADORA ESTYR BLUE MICHELLE JEANS,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,CAMELIA,PRIVADA,MAGISTERIAL,CALLE,LOS PERALES,CALLE,CARLOS ISMAEL BETANCOURT,,SN,,,,,LOCALIDAD,MAGISTERIAL,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo,0133,009,2271017175,,,Fijo,19.15536543,-98.40027993,2021-05,True,True,True,True,False,False,True,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
7535957,21143315192000014010000000U9,PLAYERAS KALUS,PLAYERAS KALUS,313310,Acabado de productos textiles,31 a 50 personas,CALLE,CAMINO REAL IZTACCIHUATL,CALLE,CAMINO REAL IZTACCIHUATL,PRIVADA,NINGUNO,PRIVADA,NINGUNO,,SN,,,,,LOCALIDAD,ANALCO DE PONCIANO ARRIAGA,,,,74137,21,PUEBLA,143,San Salvador el Verde,0008,Analco de Ponciano Arriaga (Santa Cruz Analco),0170,015,2226776926,,,Fijo,19.26188669,-98.50488785,2019-11,True,False,False,False,False,False,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
3428329,21074812210000243010000000U9,POLIPROCESO,LIC DANIEL DAVILA ROMERO,313310,Acabado de productos textiles,11 a 30 personas,CALLE,PRIMERO DE MAYO,PRIVADA,PRIVADA DE IXTACUIXTLA,CALLE,JUAN PIZACO,CALLE,IXTACUIXTLA NORTE,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,038,2272769418,POLIPROCESO@HOTMAIL.COM,,Fijo,19.21009567,-98.37624609,2010-07,True,True,False,False,True,False,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
6450161,21140312113000043001000000U6,PROCESOS TEXTILES ALBRICIA,PROCESOS TEXTILES ALBRICIA SA DE CV,313310,Acabado de productos textiles,11 a 30 personas,CALLE,RIO LERMA SUR,AVENIDA,JUAREZ ORIENTE,AVENIDA,LAGO DE TEXCOCO ORIENTE,CALLE,RIO BRAVO SUR,106,,,,,,COLONIA,MANANTIALES,,,,72757,21,PUEBLA,140,San Pedro Cholula,0014,Santiago Momoxpan,0465,013,2222851576,ALBRICIAS.PUEBLA@GMAIL.COM,,Fijo,19.07886127,-98.27025836,2010-07,True,False,False,False,False,False,False,False,False,True,True,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
7517401,21180315110000561010000000U3,TALLER DE ACABADO DE CALCETIN SIN NOMBRE,,315121,Fabricación de calcetines y medias de tejido de punto,0 a 5 personas,CALLE,MORELOS,CALLE,CALLE DE BENITO JUAREZ,CALLE,NICOLAS BRAVO,PRIVADA,NINGUNO,4,,,,,,LOCALIDAD,SAN MIGUEL TIANGUISTENCO,,,,74100,21,PUEBLA,180,Tlahuapan,0013,San Miguel Tianguistenco,0140,013,2482253911,,,Fijo,19.29162433,-98.52813552,2019-11,True,True,False,False,True,False,False,False,False,True,False,False,INCLUIR,SI,SI,FILTRO_DENUE,REGLAS_DENUE,
9637988,21074315223000192000000000U3,TALLER DE DESHEBRADO DE PANTALON,,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,SANTA MARIA,CALLE,AQUILES SERDAN SUR,CALLE,SAN MIGUEL,CALLE,SAN VICENTE,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0237,005,,,,Fijo,19.20583312,-98.3875958,2024-11,True,True,True,True,False,False,True,False,True,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
11573367,21074315223000071000000000U9,TALLER DE DESHEBRADO DE PANTALON SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PROLONGACION,RAFAEL SERRANO,CALLE,AQUILES SERDAN SUR,CALLE,SAN MIGUEL,CALLE,SAN ANTONIO,3,,,,,,COLONIA,SAN ANTONIO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,029,2481987725,,,Fijo,19.20820945,-98.38672241,2024-11,True,True,True,True,False,False,True,False,True,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9605960,21074315229002531000000000U7,TALLER DE DESHEBRADO SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,FLORES MAGON,CALLE,PORFIRIO DIAZ,CALLE,EL VOLCAN,CALLE,MUCIO MARTINEZ,13,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,001,2221477763,,,Fijo,19.20806014,-98.3839219,2024-11,True,True,True,True,False,False,True,False,True,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8090455,21074315229001931000000000U0,TALLER DE MAQUILA DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,SANDOVAL,PRIVADA,SAN MARTIN,CALLEJON,SAN MARTIN,BOULEVARD,RIO XOCHIAC,52,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,019,,,,Fijo,19.21440504,-98.38432234,2019-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
8949535,21074315229001601000000000U9,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,CALLE,SAN MARTIN,CALLEJON,SAN MARTIN,101,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,019,2248200085,,,Fijo,19.21556529,-98.38554393,2019-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9725562,21074315229002411000000000U2,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,PALMA,PRIVADA,PRIVADA DE LA PALMA,CALLE,PROGRESO,CALLE,REAL DE PUEBLA,25,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,014,,,,Fijo,19.20750066,-98.38108514,2024-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
3326348,21074315229001403002000000U0,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,,315229,Confección en serie de otra ropa exterior de materiales textiles,11 a 30 personas,CALLE,NINGUNO,CALLE,VENUSTIANO CARRANZA,CALLE,SAN MANUEL,CALLE,IXTACUIXTLA SUR,15,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,056,2481462395,,,Fijo,19.20615378,-98.38106673,2014-12,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
9915492,21134315229002551000000000U7,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA NIÑO Y NIÑA SIN NOMBRE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,SANTA ANITA,CALLE,SAN JOSE,CALLE,SAN PEDRO,CALLE,AVIACION,304,,,,,,COLONIA,CENTRO,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,0001,San Matías Tlalancaleca,0044,013,,,,Fijo,19.32289766,-98.49872793,2024-11,True,True,True,True,False,False,False,True,False,True,False,False,INCLUIR,REVISAR,REVISAR,FILTRO_DENUE,REGLAS_DENUE,
