id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,categoria_clasificacion,decision_clasificacion,decision_refinada,prioridad_refinada,regla_refinamiento,motivo_refinamiento,per_ocu,direccion_completa_denue,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,cod_postal,localidad,municipio,entidad,ageb,manzana,telefono,correoelec,www,tipounieco,fecha_alta,universo_revision,latitud_revision,longitud_revision,url_busqueda_google_maps,url_punto_google_maps,url_openstreetmap,estado_revision_manual,establecimiento_encontrado,nombre_encontrado,giro_observado,evidencia_proceso_humedo,evidencia_mezclilla,decision_manual,confianza_revision,fuentes_consultadas,fecha_revision,revisor,notas_revision
11085300,21074315223000521000000000U3,TALLER DE HECHURA DE OJAL SIN NOMBRE,,315223,Confecci�n en serie de uniformes,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"PROLONGACION RAFAEL SERRANO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PROLONGACION,RAFAEL SERRANO,CALLE,AQUILES SERDAN SUR,CALLE,SAN MIGUEL,PRIVADA,AQUILES SERDAN,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,018,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20813037,-98.38657235,https://www.google.com/maps/search/?api=1&query=PROLONGACION+RAFAEL+SERRANO+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20813037%2C-98.38657235,https://www.openstreetmap.org/?mlat=19.2081304&mlon=-98.3865723#map=19/19.2081304/-98.3865723,PENDIENTE,,,,,,,,,,,
11109263,21074315223000392000000000U9,TALLER DE MAQUILA FAMILIAR,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,6 a 10 personas,"PROLONGACION RAFAEL SERRANO SN, COLONIA SAN ANTONIO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PROLONGACION,RAFAEL SERRANO,CALLE,EL VOLCAN,CALLE,AQUILES SERDAN SUR,CALLEJON,VOLCANCITO,,SN,,,,,COLONIA,SAN ANTONIO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,037,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20792905,-98.38507096,https://www.google.com/maps/search/?api=1&query=PROLONGACION+RAFAEL+SERRANO+SN+COLONIA+SAN+ANTONIO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20792905%2C-98.38507096,https://www.openstreetmap.org/?mlat=19.2079291&mlon=-98.3850710#map=19/19.2079291/-98.3850710,PENDIENTE,,,,,,,,,,,
11112789,21074315229002882000000000U4,TALLER DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,6 a 10 personas,"CALLE 16 DE SEPTIEMBRE SN, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,16 DE SEPTIEMBRE,PRIVADA,16 DE SEPTIEMBRE,CALLE,MAGNOLIA,PRIVADA,INDUSTRIA,,SN,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,013,2229091976,,,Fijo,2024-11,universo_productivo_amplio_314,19.21181306,-98.37830135,https://www.google.com/maps/search/?api=1&query=CALLE+16+DE+SEPTIEMBRE+SN+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21181306%2C-98.37830135,https://www.openstreetmap.org/?mlat=19.2118131&mlon=-98.3783014#map=19/19.2118131/-98.3783014,PENDIENTE,,,,,,,,,,,
11119257,21074315123000031000000000U5,TERMINADO DE COSTURA SIN NOMBRE,,315123,Fabricaci�n de ropa exterior de tejido de punto,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE ADOLFO LOPEZ MATEOS 1, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,ADOLFO LOPEZ MATEOS,CALLE,VIOLETAS PONIENTE,CALLE,DOMINGO ARENAS,CALLE,AQUILES SERDAN NORTE,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,022,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21296732,-98.3852596,https://www.google.com/maps/search/?api=1&query=CALLE+ADOLFO+LOPEZ+MATEOS+1+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21296732%2C-98.3852596,https://www.openstreetmap.org/?mlat=19.2129673&mlon=-98.3852596#map=19/19.2129673/-98.3852596,PENDIENTE,,,,,,,,,,,
11119423,21074315223000241000000000U8,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE SAN MIGUEL 4, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SAN MIGUEL,PRIVADA,AQUILES SERDAN,CALLE,SAN JOSE,CALLE,AQUILES SERDAN SUR,4,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0237,003,2225858764,,,Fijo,2024-11,universo_productivo_amplio_314,19.20732084,-98.38821535,https://www.google.com/maps/search/?api=1&query=CALLE+SAN+MIGUEL+4+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20732084%2C-98.38821535,https://www.openstreetmap.org/?mlat=19.2073208&mlon=-98.3882153#map=19/19.2073208/-98.3882153,PENDIENTE,,,,,,,,,,,
11119679,21074315223000201000000000U2,ELABORACION DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE PRIMERO DE MAYO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,PRIMERO DE MAYO,PRIVADA,PRIVADA DE IXTACUIXTLA,CALLE,JUAN PIZACO,CALLE,IXTACUIXTLA NORTE,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,038,2271125315,,,Fijo,2024-11,universo_productivo_amplio_314,19.21075,-98.37597872,https://www.google.com/maps/search/?api=1&query=CALLE+PRIMERO+DE+MAYO+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21075%2C-98.37597872,https://www.openstreetmap.org/?mlat=19.2107500&mlon=-98.3759787#map=19/19.2107500/-98.3759787,PENDIENTE,,,,,,,,,,,
11129024,21074315223000131000000000U1,MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE GUADALUPE 8, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,GUADALUPE,CALLE,MELCHOR OCAMPO,CALLE,RIO XOCHIAC,CALLE,SAN JOSE,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,037,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21470406,-98.3746928,https://www.google.com/maps/search/?api=1&query=CALLE+GUADALUPE+8+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21470406%2C-98.3746928,https://www.openstreetmap.org/?mlat=19.2147041&mlon=-98.3746928#map=19/19.2147041/-98.3746928,PENDIENTE,,,,,,,,,,,
11133786,21074315229002281000000000U9,MAQUILA DESHEBRADO DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE VENUSTIANO CARRANZA 9, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,VENUSTIANO CARRANZA,PRIVADA,NINGUNO,CALLE,NINGUNO,CALLE,SAN MANUEL,9,,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,016,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20687249,-98.38149947,https://www.google.com/maps/search/?api=1&query=CALLE+VENUSTIANO+CARRANZA+9+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20687249%2C-98.38149947,https://www.openstreetmap.org/?mlat=19.2068725&mlon=-98.3814995#map=19/19.2068725/-98.3814995,PENDIENTE,,,,,,,,,,,
11137575,21074314991000311000000000U2,BORDADOS,,314991,"Confecci�n, bordado y deshilado de productos textiles",produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE 16 DE SEPTIEMBRE SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,16 DE SEPTIEMBRE,CALLE,IXTACUIXTLA NORTE,CALLE,ZARAGOZA,CALLE,IXTACUIXTLA NORTE,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,020,2482252082,,,Fijo,2024-11,universo_productivo_amplio_314,19.21195405,-98.37814439,https://www.google.com/maps/search/?api=1&query=CALLE+16+DE+SEPTIEMBRE+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21195405%2C-98.37814439,https://www.openstreetmap.org/?mlat=19.2119540&mlon=-98.3781444#map=19/19.2119540/-98.3781444,PENDIENTE,,,,,,,,,,,
11162051,21074315223000421000000000U6,TALLER DE MAQUILA FAMILIAR,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE CONCEPCION SN, COLONIA GUADALUPE, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CONCEPCION,CALLE,NINGUNO,CALLE,TEYUCA,CALLE,REAL DE LA POSTA,,SN,,,,,COLONIA,GUADALUPE,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,044,2271220124,,,Fijo,2024-11,universo_productivo_amplio_314,19.21870819,-98.37162305,https://www.google.com/maps/search/?api=1&query=CALLE+CONCEPCION+SN+COLONIA+GUADALUPE+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21870819%2C-98.37162305,https://www.openstreetmap.org/?mlat=19.2187082&mlon=-98.3716230#map=19/19.2187082/-98.3716230,PENDIENTE,,,,,,,,,,,
11166293,21074315223000511000000000U4,TALLER DE COSTURA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"PROLONGACION RAFAEL SERRANO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PROLONGACION,RAFAEL SERRANO,CALLE,AQUILES SERDAN SUR,CALLE,SAN MIGUEL,PRIVADA,AQUILES SERDAN,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,018,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20823349,-98.38727581,https://www.google.com/maps/search/?api=1&query=PROLONGACION+RAFAEL+SERRANO+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20823349%2C-98.38727581,https://www.openstreetmap.org/?mlat=19.2082335&mlon=-98.3872758#map=19/19.2082335/-98.3872758,PENDIENTE,,,,,,,,,,,
11169870,21074315223000301000000000U0,MAQUILA PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"PRIVADA PREDEGAL DE SAN ANGEL 4, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,PREDEGAL DE SAN ANGEL,CALLE,SAN ANGEL,PRIVADA,NI�O PERDIDO,CALLE,NI�O PERDIDO,4,,,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,050,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21726381,-98.37863979,https://www.google.com/maps/search/?api=1&query=PRIVADA+PREDEGAL+DE+SAN+ANGEL+4+COLONIA+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21726381%2C-98.37863979,https://www.openstreetmap.org/?mlat=19.2172638&mlon=-98.3786398#map=19/19.2172638/-98.3786398,PENDIENTE,,,,,,,,,,,
11173772,21074315229002821000000000U2,TALLER DE PANTALLA DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE DONATO GUERRA SN, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,DONATO GUERRA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,MAGNOLIA,,SN,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,002,2272230899,,,Fijo,2024-11,universo_productivo_amplio_314,19.21173695,-98.38154658,https://www.google.com/maps/search/?api=1&query=CALLE+DONATO+GUERRA+SN+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21173695%2C-98.38154658,https://www.openstreetmap.org/?mlat=19.2117369&mlon=-98.3815466#map=19/19.2117369/-98.3815466,PENDIENTE,,,,,,,,,,,
11179294,21074315223000911000000000U6,TALLER DE TERMINADO,,315223,Confecci�n en serie de uniformes,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE SANTA MARIA 8, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SANTA MARIA,CALLE,SANTA MARIA,CALLE,FRONTERA,CALLE,SAN MATEO,8,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,029,2481252626,,,Fijo,2024-11,universo_productivo_amplio_314,19.21053326,-98.3916904,https://www.google.com/maps/search/?api=1&query=CALLE+SANTA+MARIA+8+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21053326%2C-98.3916904,https://www.openstreetmap.org/?mlat=19.2105333&mlon=-98.3916904#map=19/19.2105333/-98.3916904,PENDIENTE,,,,,,,,,,,
11185488,21074315223000311000000000U9,MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"PRIVADA PREDEGAL DE SAN ANGEL 1, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,PREDEGAL DE SAN ANGEL,CALLE,SAN ANGEL,PRIVADA,NI�O PERDIDO,CALLE,NI�O PERDIDO,1,,,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,050,2271009292,,,Fijo,2024-11,universo_productivo_amplio_314,19.21739936,-98.37890196,https://www.google.com/maps/search/?api=1&query=PRIVADA+PREDEGAL+DE+SAN+ANGEL+1+COLONIA+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21739936%2C-98.37890196,https://www.openstreetmap.org/?mlat=19.2173994&mlon=-98.3789020#map=19/19.2173994/-98.3789020,PENDIENTE,,,,,,,,,,,
11197761,21074315223000481000000000U0,DESHEBRADO DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE RAFAEL ESPINOSA FLORES 151, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,RAFAEL ESPINOSA FLORES,CALLE,AQUILES SERDAN SUR,CALLE,PORFIRIO DIAZ,CALLE,JUQUILA,151,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0167,004,2212925278,,,Fijo,2024-11,universo_productivo_amplio_314,19.2046455,-98.38502971,https://www.google.com/maps/search/?api=1&query=CALLE+RAFAEL+ESPINOSA+FLORES+151+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2046455%2C-98.38502971,https://www.openstreetmap.org/?mlat=19.2046455&mlon=-98.3850297#map=19/19.2046455/-98.3850297,PENDIENTE,,,,,,,,,,,
11198278,21074315223001051000000000U0,PRETINADOR,,315223,Confecci�n en serie de uniformes,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE CALLE DEL CARMEN 22, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CALLE DEL CARMEN,CALLE,JUAN PIZACO,PRIVADA,NINGUNO,PRIVADA,IXTACUIXTLA,22,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,047,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20994035,-98.37729157,https://www.google.com/maps/search/?api=1&query=CALLE+CALLE+DEL+CARMEN+22+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20994035%2C-98.37729157,https://www.openstreetmap.org/?mlat=19.2099404&mlon=-98.3772916#map=19/19.2099404/-98.3772916,PENDIENTE,,,,,,,,,,,
11218866,21074315229002481000000000U5,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE MAGNOLIA 8, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,MAGNOLIA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,DONATO GUERRA,8,,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,002,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21209557,-98.38170851,https://www.google.com/maps/search/?api=1&query=CALLE+MAGNOLIA+8+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21209557%2C-98.38170851,https://www.openstreetmap.org/?mlat=19.2120956&mlon=-98.3817085#map=19/19.2120956/-98.3817085,PENDIENTE,,,,,,,,,,,
11221708,21074315223001071000000000U8,BOLSA TRACERA,,315223,Confecci�n en serie de uniformes,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE RIO XOCHIAC 30, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,RIO XOCHIAC,PRIVADA,NINGUNO,CALLE,PRIMERO DE MAYO,CALLE,CARRIL A DE AGUA SANTA,30,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,025,,,,Fijo,2024-11,universo_productivo_amplio_314,19.2130382,-98.37426874,https://www.google.com/maps/search/?api=1&query=CALLE+RIO+XOCHIAC+30+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2130382%2C-98.37426874,https://www.openstreetmap.org/?mlat=19.2130382&mlon=-98.3742687#map=19/19.2130382/-98.3742687,PENDIENTE,,,,,,,,,,,
11229433,21074315223000451000000000U3,MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE CONCEPCION 7, COLONIA SANTA CRUZ, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CONCEPCION,CALLE,SAN ANGEL,CALLE,LINDA VISTA,CALLE,LA MERCED,7,,,,,,COLONIA,SANTA CRUZ,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,005,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21926908,-98.37878722,https://www.google.com/maps/search/?api=1&query=CALLE+CONCEPCION+7+COLONIA+SANTA+CRUZ+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21926908%2C-98.37878722,https://www.openstreetmap.org/?mlat=19.2192691&mlon=-98.3787872#map=19/19.2192691/-98.3787872,PENDIENTE,,,,,,,,,,,
11230023,21074315223000161000000000U8,MAQUILA,,315223,Confecci�n en serie de uniformes,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE IXTACUIXTLA NORTE 32, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,IXTACUIXTLA NORTE,CALLE,ZARAGOZA,CALLE,CRUZ DE PIEDRA,CALLE,FONSECA,32,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,028,,,,Fijo,2024-11,universo_productivo_amplio_314,19.21046647,-98.37773064,https://www.google.com/maps/search/?api=1&query=CALLE+IXTACUIXTLA+NORTE+32+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21046647%2C-98.37773064,https://www.openstreetmap.org/?mlat=19.2104665&mlon=-98.3777306#map=19/19.2104665/-98.3777306,PENDIENTE,,,,,,,,,,,
11239535,21074315223000441000000000U4,TALLER DE MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE NINGUNO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,NINGUNO,CALLE,DIVISION DEL NORTE,CALLE,10 DE SEPTIEMBRE,PRIVADA,NINGUNO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,060,2211582450,,,Fijo,2024-11,universo_productivo_amplio_314,19.22018696,-98.38162529,https://www.google.com/maps/search/?api=1&query=CALLE+NINGUNO+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.22018696%2C-98.38162529,https://www.openstreetmap.org/?mlat=19.2201870&mlon=-98.3816253#map=19/19.2201870/-98.3816253,PENDIENTE,,,,,,,,,,,
11252324,21074315123000041000000000U4,MAQUILA DE PANTALON SIN NOMBRE,,315123,Fabricaci�n de ropa exterior de tejido de punto,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLEJON 5 DE MAYO 2, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLEJON,5 DE MAYO,PRIVADA,EL VOLCAN,CALLE,AQUILES SERDAN SUR,CALLE,NINGUNO,2,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,064,,,,Fijo,2024-11,universo_productivo_amplio_314,19.20680384,-98.38587376,https://www.google.com/maps/search/?api=1&query=CALLEJON+5+DE+MAYO+2+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20680384%2C-98.38587376,https://www.openstreetmap.org/?mlat=19.2068038&mlon=-98.3858738#map=19/19.2068038/-98.3858738,PENDIENTE,,,,,,,,,,,
