id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,latitud,longitud,fecha_alta,_id_key,en_universo_hidrico_preliminar,en_mh,resultado_comparacion,razon_situacion,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,tipounieco,direccion_completa,latitud_revision,longitud_revision,url_busqueda_google_maps,url_punto_google_maps,url_openstreetmap,fuente_inclusion_tentativa,origen_auditoria_manual,estado_revision_manual,establecimiento_encontrado,evidencia_textil,evidencia_mezclilla,evidencia_proceso_humedo,decision_manual,confianza_revision,fuentes_consultadas,fecha_revision,revisor,notas_revision,incluido_por_auditoria_usuario,decision_hidrica_automatica,decision_auditoria_especial,prioridad_auditoria_especial,causa_auditoria_especial,fuentes_auditoria_especial,prioridad_final_tentativa,decision_final_tentativa,fundamento_prioridad
11173772,21074315229002821000000000U2,TALLER DE PANTALLA DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CALLE,DONATO GUERRA,CALLE,INDUSTRIA,CALLE,PROVIDENCIA,CALLE,MAGNOLIA,,SN,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,002,2272230899,,,19.21173695,-98.38154658,2024-11,11173772,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,TALLER DE PANTALLA DE MEZCLILLA,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"CALLE DONATO GUERRA SN, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21173695,-98.38154658,https://www.google.com/maps/search/?api=1&query=TALLER+DE+PANTALLA+DE+MEZCLILLA+CALLE+DONATO+GUERRA+SN%2C+COLONIA+CENTRO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21173695%2C-98.38154658,https://www.openstreetmap.org/?mlat=19.2117369&mlon=-98.3815466#map=19/19.2117369/-98.3815466,PRODUCCION_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
11119257,21074315123000031000000000U5,TERMINADO DE COSTURA SIN NOMBRE,,315123,Fabricaci�n de ropa exterior de tejido de punto,0 a 5 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,VIOLETAS PONIENTE,CALLE,DOMINGO ARENAS,CALLE,AQUILES SERDAN NORTE,1,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,022,,,,19.21296732,-98.3852596,2024-11,11119257,False,True,SOLO_MH,PRODUCCION:EXCLUIR_SECO,TERMINADO DE COSTURA SIN NOMBRE,315123,Fabricaci�n de ropa exterior de tejido de punto,Fijo,"CALLE ADOLFO LOPEZ MATEOS 1, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21296732,-98.3852596,https://www.google.com/maps/search/?api=1&query=TERMINADO+DE+COSTURA+SIN+NOMBRE+CALLE+ADOLFO+LOPEZ+MATEOS+1%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21296732%2C-98.3852596,https://www.openstreetmap.org/?mlat=19.2129673&mlon=-98.3852596#map=19/19.2129673/-98.3852596,,,,,,,,,,,,,,False,EXCLUIR_SECO,NO_APLICA,media,,,,NO_INCLUIDO_EN_TENTATIVO,SOLO_REFERENCIA_MH_SIN_PRIORIDAD_PROPIA
8089208,21074315229001731000000000U4,TERMINADO DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,PRIVADA DE LA PALMA,PRIVADA,PRIVADA DE LA PALMA,CALLE,TRIUNFO,CALLE,REAL DE PUEBLA,6,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,015,2225694380,,,19.2077122,-98.37952605,2019-11,8089208,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,TERMINADO DE PANTALON SIN NOMBRE,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,Fijo,"PRIVADA PRIVADA DE LA PALMA 6, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.2077122,-98.37952605,https://www.google.com/maps/search/?api=1&query=TERMINADO+DE+PANTALON+SIN+NOMBRE+PRIVADA+PRIVADA+DE+LA+PALMA+6%2C+COLONIA+CENTRO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.2077122%2C-98.37952605,https://www.openstreetmap.org/?mlat=19.2077122&mlon=-98.3795260#map=19/19.2077122/-98.3795260,AUDITORIA_MANUAL_PRODUCCION,PRODUCCION,COMPLETADO,SI,SI,NO,NO,INCLUIR_MEDIA,MEDIA,GoogleMaps,,,Posible duplicado epro la otra decia que las direccion era 77 no 6 pero es misma o muy smilares coordenadas.,True,REVISAR,NO_APLICA,media,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
10752388,21074463211002121000000000U5,LEURIS LITIO JEANS HERNANDEZ,FATIMA GARCIA,463211,"Comercio al por menor de ropa, excepto de beb� y lencer�a",0 a 5 personas,BOULEVARD,RIO XOCHIAC,CALLE,16 DE SEPTIEMBRE,CALLE,INDUSTRIA,PRIVADA,INDUSTRIA (16 DE SEPTIEMBRE),,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,041,,,,19.21428314,-98.3784647,2024-11,10752388,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,LEURIS LITIO JEANS HERNANDEZ,463211,"Comercio al por menor de ropa, excepto de beb� y lencer�a",Fijo,"BOULEVARD RIO XOCHIAC SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21428314,-98.3784647,https://www.google.com/maps/search/?api=1&query=LEURIS+LITIO+JEANS+HERNANDEZ+BOULEVARD+RIO+XOCHIAC+SN%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21428314%2C-98.3784647,https://www.openstreetmap.org/?mlat=19.2142831&mlon=-98.3784647#map=19/19.2142831/-98.3784647,PRODUCCION_MEZCLILLA_AUTOMATICA,,,,,,,,,,,,,False,INCLUIR_POR_MEZCLILLA,NO_APLICA,media,,,media,INCLUIR_MEDIA,INCLUSION_PRECAUTORIA_MEZCLILLA_O_PRODUCTIVA
11081907,21074812210000921000000000U0,BODEGA SIN NOMBRE,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,PRIMERO DE MAYO,CALLE,RIO XOCHIAC,PRIVADA,NINGUNO,PRIVADA,NINGUNO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,025,,,,19.21328834,-98.37489146999998,2024-11,11081907,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,BODEGA SIN NOMBRE,812210,Lavander�as y tintorer�as,Fijo,"CALLE PRIMERO DE MAYO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21328834,-98.37489147,https://www.google.com/maps/search/?api=1&query=BODEGA+SIN+NOMBRE+CALLE+PRIMERO+DE+MAYO+SN%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21328834%2C-98.37489147,https://www.openstreetmap.org/?mlat=19.2132883&mlon=-98.3748915#map=19/19.2132883/-98.3748915,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,AMBIGUO,,NO,NO,INCLUIR_MEDIA,MEDIA,"GoogleMaps, OpenStreet",17/08/2026,NAB,"Se encontró una edificación en Google Maps que podría corresponder al establecimiento; sin embargo, no se identificó nombre, señalización ni información adicional que permita confirmar la coincidencia.",True,,,,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
3428283,21074812210000121001000000U7,LAVANDERIA LAVAMEXXAL,,812210,Lavander�as y tintorer�as,6 a 10 personas,CALLE,ZARAGOZA,CALLE,IXTACUIXTLA NORTE,CALLE,16 DE SEPTIEMBRE,CALLE,IXTACUIXTLA NORTE,33,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,020,2221863089,,,19.2112318,-98.37807990000002,2010-07,3428283,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,LAVANDERIA LAVAMEXXAL,812210,Lavander�as y tintorer�as,Fijo,"CALLE ZARAGOZA 33, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.2112318,-98.3780799,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+LAVAMEXXAL+CALLE+ZARAGOZA+33%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.2112318%2C-98.3780799,https://www.openstreetmap.org/?mlat=19.2112318&mlon=-98.3780799#map=19/19.2112318/-98.3780799,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,AMBIGUO,,NO,SI,INCLUIR_MEDIA,MEDIA,"GoogleMaps, OpenStreet",17/08/2026,NAB,"Se encontró en Google Maps una edificación consistente con las coordenadas registradas, cuyas dimensiones aparentan corresponder a una instalación con capacidad mayor a la de una lavandería comercial convencional; sin embargo, no se encontró información adicional que permita confirmar su actividad.",True,,,,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
3326066,21074812210000262001000000U9,LAVANDERIA LAVAPLUS,,812210,Lavander�as y tintorer�as,11 a 30 personas,CALLE,DIVISION DEL NORTE,PRIVADA,NINGUNO,CALLE,JAZMINES,CALLE,DIVISION DEL NORTE,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,058,2225090728,,WWW.LAVAPLUS-LAVANDERIAINDUSTRIAL.COM,19.21861458,-98.3819366,2014-12,3326066,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,LAVANDERIA LAVAPLUS,812210,Lavander�as y tintorer�as,Fijo,"CALLE DIVISION DEL NORTE SN, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21861458,-98.3819366,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+LAVAPLUS+CALLE+DIVISION+DEL+NORTE+SN%2C+PUEBLO+SANTA+ANA+XALMIMINULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21861458%2C-98.3819366,https://www.openstreetmap.org/?mlat=19.2186146&mlon=-98.3819366#map=19/19.2186146/-98.3819366,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,SI,,NO,SI,INCLUIR_ALTA,MEDIA,"GoogleMaps, OpenStreet",17/08/2026,NAB,En la página web registrada en DENUE se identificó un giro de carácter industrial y se encontró una ubicación consistente con las coordenadas reportadas en el registro. Esta coincidencia entre la información del sitio web y la localización de DENUE aporta evidencia suficiente para respaldar la identificación del establecimiento y su actividad.,True,,,,,,alta,INCLUIR_ALTA,DICTAMEN_MANUAL_COMPLETADO
3428174,21074812210000172002000000U0,LAVANDERIA ALEX,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,SAN MARTIN,BOULEVARD,RIO XOCHIAC,CALLEJON,SAN MARTIN,BOULEVARD,RIO XOCHIAC,52,,,,,,PUEBLO,SANTA ANA XALMININULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,019,2272712440,,,19.21501731,-98.38544865,2010-07,3428174,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,LAVANDERIA ALEX,812210,Lavander�as y tintorer�as,Fijo,"CALLE SAN MARTIN 52, PUEBLO SANTA ANA XALMININULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21501731,-98.38544865,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+ALEX+CALLE+SAN+MARTIN+52%2C+PUEBLO+SANTA+ANA+XALMININULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21501731%2C-98.38544865,https://www.openstreetmap.org/?mlat=19.2150173&mlon=-98.3854487#map=19/19.2150173/-98.3854487,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,AMBIGUO,,NO,NO,INCLUIR_MEDIA,MEDIA,"GoogleMaps, OpenStreet",17/08/2026,NAB,"Se localizó en Google Maps, en coordenadas coincidentes con el registro, un inmueble de aproximadamente tres plantas y dimensiones compatibles con una actividad productiva. En el exterior se observa además un anuncio de contratación para puestos asociados aparentemente a procesos de confección/textiles. Aunque no fue posible confirmar que opere específicamente como lavandería, la evidencia visual sugiere un establecimiento relacionado con el giro textil, por lo que se considera pertinente mantenerlo dentro del análisis.",True,,,,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
10801837,21074812210000772000000000U7,LAVANDERIA SIN NOMBRE,,812210,Lavander�as y tintorer�as,6 a 10 personas,CALLE,REAL DE PUEBLA,OTRO(ESPECIFIQUE),CULTIVO,CALLE,IXTACUIXTLA SUR,CALLE,NARCISO MENDOZA,81,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,025,,,,19.20672151,-98.37428614,2024-11,10801837,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,LAVANDERIA SIN NOMBRE,812210,Lavander�as y tintorer�as,Fijo,"CALLE REAL DE PUEBLA 81, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20672151,-98.37428614,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+SIN+NOMBRE+CALLE+REAL+DE+PUEBLA+81%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20672151%2C-98.37428614,https://www.openstreetmap.org/?mlat=19.2067215&mlon=-98.3742861#map=19/19.2067215/-98.3742861,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,SI,,NO,NO,INCLUIR_MEDIA,MEDIA,"GoogleMaps, OpenStreet",17/08/2026,NAB,"No se encontró el establecimiento en los enlaces de mapas consultados ni mediante búsqueda directa en Google, por lo que no fue posible verificar su ubicación o existencia con las fuentes disponibles.",True,,,,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
3427993,21074812210000213002000000U2,LAVANDERIA SIN NOMBRE,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,SAN ANTONIO,CALLE,AQUILES SERDAN SUR,CALLE,CAMINO REAL SAN MATEO,CALLE,MUCIO MARTINEZ,,SN,,,,,COLONIA,SAN ANTONIO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,019,,,,19.20916815,-98.386831,2010-07,3427993,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,LAVANDERIA SIN NOMBRE,812210,Lavander�as y tintorer�as,Fijo,"CALLE SAN ANTONIO SN, COLONIA SAN ANTONIO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20916815,-98.386831,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+SIN+NOMBRE+CALLE+SAN+ANTONIO+SN%2C+COLONIA+SAN+ANTONIO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20916815%2C-98.386831,https://www.openstreetmap.org/?mlat=19.2091681&mlon=-98.3868310#map=19/19.2091681/-98.3868310,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,AMBIGUO,,NO,SI,INCLUIR_MEDIA,MEDIA,"GoogleMaps, OpenStreet",17/08/2026,NAB,"Se encontró en Google Maps una edificación consistente con las coordenadas registradas, cuyas dimensiones aparentan corresponder a una instalación con capacidad mayor a la de una lavandería comercial convencional; sin embargo, no se encontró información adicional que permita confirmar su actividad.",True,,,,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
11149643,21074812210000672000000000U9,LAVANDERIA LOS SOLARES,JOSE LUIS,812210,Lavander�as y tintorer�as,6 a 10 personas,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,800,,,,19.20557939,-98.36887278,2024-11,11149643,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,LAVANDERIA LOS SOLARES,812210,Lavander�as y tintorer�as,Fijo,"OTRO(ESPECIFIQUE) NINGUNO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20557939,-98.36887278,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+LOS+SOLARES+OTRO%28ESPECIFIQUE%29+NINGUNO+SN%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20557939%2C-98.36887278,https://www.openstreetmap.org/?mlat=19.2055794&mlon=-98.3688728#map=19/19.2055794/-98.3688728,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,AMBIGUO,,NO,SI,INCLUIR_MEDIA,MEDIA,"GoogleMaps, OpenStreet",17/08/2026,NAB,"Se localizó la lavandería en Google Maps; sin embargo, Street View no tiene cobertura hasta el inmueble. Por las dimensiones observadas en imagen satelital y su ubicación hacia las afueras de la localidad, se considera posible que corresponda a una operación de lavado a escala industrial, aunque esto no pudo confirmarse visualmente.",True,,,,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
3427213,21074812210000342001000000U9,LAVANDERIA MAGALY,,812210,Lavander�as y tintorer�as,0 a 5 personas,CALLE,IXTACUIXTLA SUR,CALLE,PALMA,CALLE,VENUSTIANO CARRANZA,CALLE,PORFIRIO DIAZ,,SN,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,002,,,,19.20645951,-98.37919106,2010-07,3427213,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,LAVANDERIA MAGALY,812210,Lavander�as y tintorer�as,Fijo,"CALLE IXTACUIXTLA SUR SN, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20645951,-98.37919106,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+MAGALY+CALLE+IXTACUIXTLA+SUR+SN%2C+COLONIA+CENTRO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20645951%2C-98.37919106,https://www.openstreetmap.org/?mlat=19.2064595&mlon=-98.3791911#map=19/19.2064595/-98.3791911,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,SI,,NO,SI,INCLUIR_ALTA,ALTA,"GoogleMaps, OpenStreet, ComerciosMexico",17/08/2026,NAB,"Se localizó el establecimiento en Google Maps, con coincidencia tanto en el nombre como en las coordenadas registradas. Adicionalmente, se encontró evidencia en línea que confirma su relación con el giro textil, por lo que se considera una coincidencia válida y se mantiene dentro del análisis.",True,,,,,,alta,INCLUIR_ALTA,DICTAMEN_MANUAL_COMPLETADO
3428103,21074812210000192001000000U8,LAVANDERIA NOVALAV,,812210,Lavander�as y tintorer�as,11 a 30 personas,CALLE,LINDA VISTA,CALLE,SAN BARTOLO,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,CALLE,DIVISION DEL NORTE,3,,,,,,COLONIA,SANTA CRUZ,,,,74196,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0203,011,2211141002,,,19.21681889,-98.38075285,2010-07,3428103,True,False,SOLO_HIDRICO_PRELIMINAR,INCLUIDO_PRELIMINAR,LAVANDERIA NOVALAV,812210,Lavander�as y tintorer�as,Fijo,"CALLE LINDA VISTA 3, COLONIA SANTA CRUZ, 74196, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21681889,-98.38075285,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+NOVALAV+CALLE+LINDA+VISTA+3%2C+COLONIA+SANTA+CRUZ%2C+74196%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21681889%2C-98.38075285,https://www.openstreetmap.org/?mlat=19.2168189&mlon=-98.3807528#map=19/19.2168189/-98.3807528,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,SI,,NO,SI,INCLUIR_MEDIA,ALTA,GoogleMaps,17/08/2026,NAB,"Se localizó en la ubicación una lavandería industrial coincidente con el establecimiento registrado. En las imágenes de Google Maps se observa que el inmueble se encontraba clausurado al momento de la captura; sin embargo, la evidencia permite confirmar la existencia y el giro industrial del establecimiento. Se mantiene dentro del análisis, señalando que su estado operativo actual no pudo ser confirmado.",True,,,,,,media,INCLUIR_MEDIA,DICTAMEN_MANUAL_COMPLETADO
3428134,21074812210000223001000000U1,LAVANDERIA SANTA MONICA,,812210,Lavander�as y tintorer�as,31 a 50 personas,CALLE,ALAMOS,CALLE,NINGUNO,CALLE,EMILIANO ZAPATA,BOULEVARD,RIO XOCHIAC,46,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,037,,LAVADOSANTAMONICA@YAHOO.COM.MX,,19.21429432,-98.38863919,2010-07,3428134,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,LAVANDERIA SANTA MONICA,812210,Lavander�as y tintorer�as,Fijo,"CALLE ALAMOS 46, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.21429432,-98.38863919,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+SANTA+MONICA+CALLE+ALAMOS+46%2C+PUEBLO+SANTA+ANA+XALMIMINULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.21429432%2C-98.38863919,https://www.openstreetmap.org/?mlat=19.2142943&mlon=-98.3886392#map=19/19.2142943/-98.3886392,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,SI,,SI,SI,INCLUIR_ALTA,ALTA,"GoogleMaps, OpenStreet, Facebook",17/08/2026,NAB,"Se localizó el establecimiento en Google Maps, con coincidencia tanto en el nombre como en las coordenadas registradas. Adicionalmente, se encontró evidencia en línea que confirma su relación con el giro textil, por lo que se considera una coincidencia válida y se mantiene dentro del análisis.",True,,NO_APLICA,media,,,alta,INCLUIR_ALTA,DICTAMEN_MANUAL_COMPLETADO
8089452,21074812210000451001000000U8,LAVANDERIA RUGLAS,,812210,Lavander�as y tintorer�as,6 a 10 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,IXTACUIXTLA SUR,CALLE,PORFIRIO DIAZ,CALLE,SAN ISIDRO,18,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0167,006,2481771786,,,19.20291914,-98.3807764,2019-11,8089452,True,True,EN_AMBOS,INCLUIDO_PRELIMINAR,LAVANDERIA RUGLAS,812210,Lavander�as y tintorer�as,Fijo,"CALLE ADOLFO LOPEZ MATEOS 18, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",19.20291914,-98.3807764,https://www.google.com/maps/search/?api=1&query=LAVANDERIA+RUGLAS+CALLE+ADOLFO+LOPEZ+MATEOS+18%2C+LOCALIDAD+SANTA+ANA+XALMIMILULCO%2C+74169%2C+Santa+Ana+Xalmimilulco%2C+Huejotzingo%2C+Puebla+Puebla+M%C3%A9xico,https://www.google.com/maps/search/?api=1&query=19.20291914%2C-98.3807764,https://www.openstreetmap.org/?mlat=19.2029191&mlon=-98.3807764#map=19/19.2029191/-98.3807764,AUDITORIA_MANUAL_20,LAVANDERIAS_20,COMPLETADO,SI,,SI,SI,INCLUIR_ALTA,ALTA,GoogleMaps,17/08/2026,NAB,"Se localizó un establecimiento cuya ubicación y giro son consistentes con el registro de DENUE, aunque opera bajo un nombre distinto al registrado. Debido a la coincidencia espacial y a que la actividad observada es consistente con una lavandería industrial, se decidió incluir el establecimiento. Se deja constancia del nombre bajo el cual fue localizado para fines de trazabilidad y revisión.",True,,NO_APLICA,media,,,alta,INCLUIR_ALTA,DICTAMEN_MANUAL_COMPLETADO
