id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,source_folder,categoria_relevancia_ambiental,palabras_clave_detectadas,distancia_hidrografia_m,rango_distancia_hidrografia,latitud,longitud,nota_metodologica
8559575,21074315229001522001000000U7,MAQUILA DE PANTALONES SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,1042.7184145480037,>1000 m,19.20874706,-98.37678859,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8559589,21074315229001541001000000U7,BORDADOS SOLIS,314991,agebs\xalmimilulco,media_relevancia_ambiental,bordado,931.682209635714,500-1000 m,19.20792287,-98.3850324,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8692049,21074811499000183001000000U7,TALLER DE MAQUILA,811499,agebs\xalmimilulco,media_relevancia_ambiental,maquila,510.3727066213873,500-1000 m,19.21599728,-98.38240275,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8692051,21074315229002201000000000U7,TALLER DE COSTURA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,costura,601.994883385508,500-1000 m,19.21010922,-98.37338647,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8718752,21074313310000061010000000U7,MAQUILA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,631.2125016968891,500-1000 m,19.2109414,-98.37304316,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8776861,21074461110008371010000000U6,DESHEBRADO DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,deshebrado; pantalon,793.1582927165133,500-1000 m,19.20787139,-98.37602851,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8776900,21074812210000521000000000U8,LAVANDERIA MARY,812210,agebs\xalmimilulco,alta_relevancia_ambiental,lavanderia,497.1135873706967,250-500 m,19.20780984,-98.37742389,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8776952,21074315229002131001000000U6,ELABORACION DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,pantalon,597.9546837955594,500-1000 m,19.21459216,-98.37712277,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8777005,21074315229002141000000000U5,TERMINADO DE MAQUILA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,202.90367733049578,100-250 m,19.20467983,-98.38094082,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8777006,21074315229002152001000000U2,MAQUILADORA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,646.8866236138227,500-1000 m,19.2031097,-98.38129706,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8777012,21074315229002161000000000U3,TERMINADO DE PANTALONES,315229,agebs\xalmimilulco,media_relevancia_ambiental,pantalon,659.2993069685311,500-1000 m,19.19991659,-98.3797894,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8949535,21074315229001601000000000U9,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; mezclilla,255.08579908068725,250-500 m,19.21556529,-98.38554393,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9051736,21074811499000172001000000U0,TALLER DE MAQUILA,811499,agebs\xalmimilulco,media_relevancia_ambiental,maquila,1096.0686195594442,>1000 m,19.21530394,-98.38255817,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9496523,21074315223001132000000000U8,MAQUILADORA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,936.1022387639248,500-1000 m,19.21947071,-98.38136076,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9566007,21074315223001311000000000U8,DESHEBRADO DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,deshebrado; pantalon,909.4853156813388,500-1000 m,19.20777613,-98.37572813,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9577301,21074315223000061000000000U0,MAQUILA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,929.6513958908998,500-1000 m,19.21471689,-98.3759053,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9603576,21074315223001121000000000U1,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,834.7411224260543,500-1000 m,19.2183944,-98.3776692,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9605960,21074315229002531000000000U7,TALLER DE DESHEBRADO SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,deshebrado,867.1316631172895,500-1000 m,19.20806014,-98.3839219,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9607623,21074315223000382000000000U0,TALLER DE MAQUILA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,878.1560884664715,500-1000 m,19.21360385,-98.37688884,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9629047,21074315229002721000000000U4,MAQUILADORA RAQUEL,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,844.8062576297488,500-1000 m,19.20824719,-98.38150436,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9637988,21074315223000192000000000U3,TALLER DE DESHEBRADO DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,deshebrado; pantalon,679.9538740638363,500-1000 m,19.20583312,-98.3875958,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9650425,21074315229002291000000000U8,MAQUILLA,315229,agebs\xalmimilulco,revisar,,631.591902784276,500-1000 m,19.2140568,-98.38573989,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9655873,21074315223001062000000000U7,MAQUILA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,627.8075963628706,500-1000 m,19.21438499,-98.37565683,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9677908,21074315223000261000000000U6,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,965.8239307181573,500-1000 m,19.20573727,-98.38719605,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9720001,21074315223000872000000000U0,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,846.9833613968199,500-1000 m,19.20896748,-98.37789695,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9725562,21074315229002411000000000U2,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; mezclilla; pantalon,759.6493906509276,500-1000 m,19.20750066,-98.38108514,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9730300,21074315223001162000000000U5,TERMINADO,315229,agebs\xalmimilulco,revisar,,804.258787262092,500-1000 m,19.2143018,-98.3786737,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9737328,21074315229002871000000000U7,MAQUILA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,835.6159530966595,500-1000 m,19.21597,-98.38736446,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9758856,21074315229002651000000000U3,MAQUILA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,1070.2299861944537,>1000 m,19.21335976,-98.38182725,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9800677,21074315229002321000000000U3,MARQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,762.7008696898173,500-1000 m,19.21545438,-98.38702133,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9804661,21074315229002591000000000U1,MAQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,1081.3592548552456,>1000 m,19.21433021,-98.38261209,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9811213,21074315229002691000000000U9,MAQUILA DE PANTALONES,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,975.9023242199697,500-1000 m,19.21121359,-98.38094548,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9811409,21074315223001281000000000U3,VICTORIA LIRA LIRA,315229,agebs\xalmimilulco,revisar,,570.0656804310155,500-1000 m,19.20891569,-98.37730833,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9819742,21074315223001041000000000U1,TALLER DE MAQUILA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,1096.6696100848917,>1000 m,19.21633921,-98.37500711,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9827043,21074314991000301000000000U3,BORDADO DE SERVILLETAS,314991,agebs\xalmimilulco,media_relevancia_ambiental,bordado,996.8385271394746,500-1000 m,19.20957455,-98.37465899,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9832799,21074315223000361000000000U4,MAQUILA PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,965.2348580345667,500-1000 m,19.21877328,-98.37781866,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9834409,21074315229002603000000000U4,MAQUILADORA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,938.5500283898799,500-1000 m,19.20843617,-98.38143386,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9858680,21074315223000951000000000U2,PREPARADO DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,pantalon,581.1671545377382,500-1000 m,19.21589639,-98.37739171,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9877804,21074315229002611000000000U7,MAQUILLA,315229,agebs\xalmimilulco,revisar,,1075.2826106300781,>1000 m,19.21343595,-98.38213862,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9878240,21074315223001182000000000U3,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,891.4859147341809,500-1000 m,19.2177543,-98.38017958,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9880349,21074315223001021000000000U3,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,777.15585197922,500-1000 m,19.20895496,-98.38759037,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9888228,21074315223000372000000000U1,TALLER DE MAQUILA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,1042.6844333649462,>1000 m,19.21813499,-98.37988644,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9890180,21074315229001431000000000U1,MAQUILA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,184.47526384709994,100-250 m,19.21564564,-98.38667684,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9894257,21074315229002661000000000U2,MAQUILA SON NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,887.4253754743403,500-1000 m,19.21348696,-98.38205586,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9910704,21074315223000891000000000U0,TALLER FAMILIAR,315229,agebs\xalmimilulco,media_relevancia_ambiental,,973.3927179815161,500-1000 m,19.21937224,-98.3741164,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9920113,21074812210000971000000000U5,PLANCHADO SIN NOMBRE,812210,agebs\xalmimilulco,revisar,,1059.1045315819692,>1000 m,19.21044099,-98.39010957,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9926222,21074314991000291000000000U6,BORDADO,314991,agebs\xalmimilulco,media_relevancia_ambiental,bordado,992.9115476437546,500-1000 m,19.2169657,-98.37573714,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9935490,21074315223001231000000000U8,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,888.3022428572239,500-1000 m,19.20501169,-98.38260983,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
9989682,21074315223001081000000000U7,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,745.4384247007957,500-1000 m,19.21244735,-98.37793122,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10029125,21074315229002351000000000U0,MAQUILLA,315229,agebs\xalmimilulco,revisar,,479.441185287915,250-500 m,19.2128435,-98.38306201,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10086701,21074812210000601000000000U8,LAVANDERIA MEXICO,812210,agebs\xalmimilulco,alta_relevancia_ambiental,lavanderia,537.6024209147453,500-1000 m,19.21429934,-98.38564064,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10099363,21074315223001011000000000U4,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; mezclilla; pantalon,720.0807508899742,500-1000 m,19.20441257,-98.38004211,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10105987,21074314120000061000000000U9,MONICA SANDOVAL JUAREZ,314120,agebs\xalmimilulco,revisar,,771.4701198545295,500-1000 m,19.21205382,-98.3812411,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10109707,21074315223001171000000000U6,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,248.7691604718904,100-250 m,19.20812295,-98.38443606,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10124187,21074811410000281000000000U6,REPARACION DE LAVADORAS,811410,agebs\xalmimilulco,alta_relevancia_ambiental,lavado,645.5576943167351,500-1000 m,19.21106833,-98.37840879,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10149604,21074315223000601000000000U3,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315223,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,255.13362803284937,250-500 m,19.20917425,-98.38686956,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10151046,21074315223000641000000000U9,MAQUILA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,455.2606971116203,250-500 m,19.21225529,-98.37718608,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10170954,21074315229002471000000000U6,MAQUILA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,1122.987843980259,>1000 m,19.21079064,-98.38140886,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10178860,21074314991000321000000000U1,BORDADORA SIN NOMBRE,314991,agebs\xalmimilulco,media_relevancia_ambiental,bordado,958.2855974347483,500-1000 m,19.20481154,-98.38520812,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10182979,21074315223001261000000000U5,MAQUILA PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,276.74239374336196,250-500 m,19.21083477,-98.37308715,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10211267,21074315223001151000000000U8,TERMINADO DE PANTALON SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,pantalon,1047.7891271669819,>1000 m,19.20685045,-98.38141503,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10217042,21074315223001001000000000U5,MAQUILA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,770.2716528023512,500-1000 m,19.20433688,-98.3797113,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10229937,21074315223000931000000000U4,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,837.9910285240086,500-1000 m,19.21292126,-98.37772445,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10264760,21074315223000821000000000U7,MAQUILA,315223,agebs\xalmimilulco,media_relevancia_ambiental,maquila,335.4306410607228,250-500 m,19.22151569,-98.37533035,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10267780,21074315223001091000000000U6,MAQUILA UNIFORMES,315223,agebs\xalmimilulco,media_relevancia_ambiental,maquila,1039.1535729053585,>1000 m,19.21574674,-98.37560939,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10275055,21074315223000151000000000U9,ELABORACION DE FALDA ESCOLAR,315223,agebs\xalmimilulco,media_relevancia_ambiental,,550.9418242154429,500-1000 m,19.21427257,-98.37722516,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10286307,21074315223000402000000000U6,MAQUILA A TERCEROS,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,666.2342247478612,500-1000 m,19.21836145,-98.37901042,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10295653,21074315223000711000000000U0,TERMINADO DE PANTALON SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,pantalon,891.113145834484,500-1000 m,19.20493258,-98.38204038,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10295902,21074315229002891000000000U5,MAQUILA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,780.8071051132299,500-1000 m,19.22112393,-98.38276178,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10299932,21074315229002631000000000U5,TALLER DE MAQUILA DE PANTALON ,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,41.57245827873405,0-100 m,19.2120671,-98.38131778,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10318667,21074315223000701000000000U1,MAQUILA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,499.3824228714105,250-500 m,19.20539801,-98.38169548,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10322242,21074315223000731000000000U8,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,971.4735857104921,500-1000 m,19.20712503,-98.37553356,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10363670,21074315223001221000000000U9,TALLER DE COSTURA SIN NOMBRE,315223,agebs\xalmimilulco,media_relevancia_ambiental,costura,954.286301536299,500-1000 m,19.21221125,-98.38585056,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10382850,21074314991000261000000000U9,GILCERJEANS,314991,agebs\xalmimilulco,media_relevancia_ambiental,jeans,900.1984649396655,500-1000 m,19.21177368,-98.38001572,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10385075,21074315229002911000000000U1,TALLER DE MAQUILA DE PANTALON SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,987.6418171195767,500-1000 m,19.20700915,-98.37938112,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10388706,21074315223000991000000000U8,MAQUILA DE PANTALON SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,282.3132994070132,250-500 m,19.2050312,-98.38268607,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10394844,21074315229002831000000000U1,MAQUILADORA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,1137.4430929387809,>1000 m,19.2199839,-98.3837314,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10398573,21074315229002952000000000U5,MAQUILA SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,484.20029729898243,250-500 m,19.21243201,-98.38333904,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10401755,21074315229002801000000000U4,PASIFIC BRASH,315229,agebs\xalmimilulco,revisar,,936.8204212801002,500-1000 m,19.21007941,-98.38101726,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10483301,21074315229002461000000000U7,DESHEBRADO DE PANTALON SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,deshebrado; pantalon,294.88489114387045,250-500 m,19.20732028,-98.38949209,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10494863,21074315229002341000000000U1,MAQUILA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,363.0779106339343,250-500 m,19.21628419,-98.38036617,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10498672,21074315223000111000000000U3,MAQUILA DE PANTALON SIN NOMBRE,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,518.4440518437757,500-1000 m,19.20764246,-98.38465467,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10516759,21074315229002271000000000U0,MAQUILLA V SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,694.5925535470122,500-1000 m,19.21551587,-98.38534479,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10530864,21074315229002901000000000U2,TALLER DE ROPA POR PARA NIÑO,315229,agebs\xalmimilulco,media_relevancia_ambiental,,670.2802510030906,500-1000 m,19.21172815,-98.38156842,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10532361,21074315223000171000000000U7,TALLER DE COSTURA SIN NOMBRE,315223,agebs\xalmimilulco,media_relevancia_ambiental,costura,333.5626280215976,250-500 m,19.21073845,-98.38487655,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10541104,21074315229002441000000000U9,MAQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,780.3252648989182,500-1000 m,19.21509667,-98.38405092,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10543399,21074315223000251000000000U7,MAQUILA,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila,10.58630169088935,0-100 m,19.21698738,-98.37415832,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10568758,21074314991000011000000000U8,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,564.1759898629285,500-1000 m,19.21641338,-98.37622166,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
10590391,21074315223000101000000000U4,MAQUILA DE PANTALON,315229,agebs\xalmimilulco,media_relevancia_ambiental,maquila; pantalon,911.5648968898723,500-1000 m,19.2190618,-98.3783816,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
