d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,dentro_cuenca,scian_3,scian_4,scian_6,actividad_lavanderia_tintoreria,actividad_acabado_textil,actividad_confeccion,actividad_fabricacion_telas,actividad_tejido_hilado,actividad_bordado_deshilado,senal_pantalon,senal_mezclilla_o_pantalon,universo_conceptual,cluster,probabilidad,persistencia_territorial,tipo_resultado_espacial,grupo_espacial
11382766,21074315229002732000000000U1,ARTEMIO GARCIA SERRANO,MARQUILLA DE PANTALON,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLEJON,CALLEJON DE LA INDUSTRIA,CALLE,DONATO GUERRA,CALLE,INDEPENDENCIA,CALLE,PROVIDENCIA,3.0,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,74,Huejotzingo,29,Santa Ana Xalmimilulco,0190,7,2482144489.0,,,Fijo,19.21129201,-98.38151913,2024-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,True,True,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",8,1.0,1.0,CONCENTRACION,CLUSTER_008
9988141,21132314991000321000000000U7,ARTES DE BORDADO JULIETA,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,CAMINO A MOYOTZINGO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,3.0,,,,,,COLONIA,SAN BALTAZAR TEMAXCALAC,,,,74126,21,PUEBLA,132,San Martín Texmelucan,15,Santa María Moyotzingo,0497,22,2481656065.0,,,Fijo,19.25798054,-98.40730287,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",16,0.6498722819311188,1.0,CONCENTRACION,CLUSTER_016
11184079,21119315123000061000000000U5,ARTESANIAS,,315123,Fabricación de ropa exterior de tejido de punto,0 a 5 personas,CALLE,VEREDA,AVENIDA,9 ORIENTE,CALLE,NINGUNO,CALLE,5 NORTE,80.0,,,,,,COLONIA,SAN ANDRES,,,,72750,21,PUEBLA,119,San Andrés Cholula,1,San Andrés Cholula,0194,38,2224699790.0,,,Semifijo,19.05795312,-98.30417007,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315123,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
11373772,21119313111000031000000000U5,ARTESANIAS,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,VEREDA,AVENIDA,9 ORIENTE,CALLE,NINGUNO,CALLE,5 NORTE,17.0,,,,,,COLONIA,SAN ANDRES,,,,72750,21,PUEBLA,119,San Andrés Cholula,1,San Andrés Cholula,0194,38,2212741274.0,,,Semifijo,19.05903157,-98.30339943,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9900535,21119315123000021000000000U9,ARTESANIAS,,315123,Fabricación de ropa exterior de tejido de punto,0 a 5 personas,CALLE,VEREDA,AVENIDA,9 ORIENTE,CALLE,NINGUNO,CALLE,5 NORTE,88.0,,,,,,COLONIA,SAN ANDRES,,,,72750,21,PUEBLA,119,San Andrés Cholula,1,San Andrés Cholula,0194,38,,,,Semifijo,19.05784803,-98.30424271,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315123,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10423373,21119315123000031000000000U8,ARTESANIAS ANGEL,,315123,Fabricación de ropa exterior de tejido de punto,0 a 5 personas,CALLE,VEREDA,AVENIDA,9 ORIENTE,CALLE,NINGUNO,CALLE,5 NORTE,38.0,A,,,,,COLONIA,SAN ANDRES,,,,72750,21,PUEBLA,119,San Andrés Cholula,1,San Andrés Cholula,0194,38,2211725053.0,,,Semifijo,19.05893388,-98.30349686,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315123,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
11660495,21015314992000081000000000U2,ARTESANIAS DE ALGODON,,314992,Fabricación de redes y otros productos de cordelería,0 a 5 personas,CALLE,SAN LORENZO,CALLE,NINGUNO,CALLE,5 DE MAYO,CALLE,ENCINOS,,SN,,,,,COLONIA,SAN LORENZO,,,,72990,21,PUEBLA,15,Amozoc,1,Amozoc de Mota,0166,26,2222500874.0,,,Fijo,19.05170703,-98.09901294,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314992,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",21,0.90737101349731,1.0,CONCENTRACION,CLUSTER_021
10732337,21114313111000151000000000U2,ARTESANIAS JARDIN ECOLOGICO EL SOLTEPEC,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,BOULEVARD,CARLOS CAMACHO ESPIRITU,CALLE,5 SUR,CALLE,9 SUR,CALLE,3 PONIENTE,,SN,,,,,BARRIO,SAN MIGUEL,,,,72595,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,4275,3,2223737412.0,,,Fijo,18.96975927,-98.18717638,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.4,DISPERSO_RUIDO,RUIDO_DISPERSO
11620168,21074315224000081000000000U6,ARTESANIAS PARA CARNAVAL SIN NOMBRE,,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,CALLE,AVENIDA LAS HUERTAS,CALLE,CORREGIDORA,PRIVADA,LAS HUERTAS,AVENIDA,ABASOLO,1323.0,,,,,,BARRIO,CUARTO BARRIO,,,,74158,21,PUEBLA,74,Huejotzingo,1,Huejotzingo,010A,21,2481393693.0,,,Fijo,19.16739713,-98.40361347,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315224,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",7,0.6033130816974186,1.0,CONCENTRACION,CLUSTER_007
11261521,21114313111000111000000000U6,ARTESANIAS REY LEON,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,25 SUR,CALLE,AVENIDA 37 PONIENTE,AVENIDA,35 PONIENTE,CALLE,23 SUR,3514.0,,,,,,COLONIA,BENITO JUAREZ,,,,72410,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,2461,17,,,,Fijo,19.0394901,-98.22449692,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9692451,21140314991000141000000000U2,ARTESANIAS SIN NOMBRE,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,2 NORTE,AVENIDA,MORELOS,AVENIDA,4 ORIENTE,CALLE,3 NORTE,8.0,,,,,,COLONIA,CENTRO,,,,72760,21,PUEBLA,140,San Pedro Cholula,1,Cholula de Rivadavia,0520,23,,,,Semifijo,19.06236293,-98.30519094,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3322152,21132465211000651010000000U7,ARTESANIAS SIN NOMBRE,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,OAXACA SUR,CALLE,16 DE SEPTIEMBRE,CALLE,VENUSTIANO CARRANZA,CALLE,GALEANA,12.0,B,,,,,PUEBLO,SAN BALTAZAR TEMAXCALAC,,,,74126,21,PUEBLA,132,San Martín Texmelucan,15,Santa María Moyotzingo,0497,15,2481670110.0,,,Fijo,19.26349374,-98.40927277,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",16,0.9521001290409316,1.0,CONCENTRACION,CLUSTER_016
10486549,21119315122000021000000000U1,ARTESANIAS VIRI,,315221,Confección en serie de ropa interior y de dormir,0 a 5 personas,CALLE,VEREDA,AVENIDA,9 ORIENTE,CALLE,NINGUNO,CALLE,5 NORTE,91.0,,,,,,COLONIA,SAN ANDRES,,,,72750,21,PUEBLA,119,San Andrés Cholula,1,San Andrés Cholula,0194,38,2222083583.0,,,Semifijo,19.05766755,-98.30436748,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315221,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
11479943,21114313220000161000000000U0,ARTICULOS MILITARES PARA EMS,,313220,Fabricación de telas angostas de tejido de trama y pasamanería,0 a 5 personas,AVENIDA,5 DE MAYO,BOULEVARD,VICENTE SUAREZ,CERRADA,11,CERRADA,11,,SN,,,,,CONJUNTO HABITACIONAL,VICENTE SUAREZ,,,,72380,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,1779,15,,,,Fijo,19.01942461,-98.1761828,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3132,313220,False,False,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
8743702,21114315223001011000000000U8,ARTICULOS MILITARES PUEBLA,,315223,Confección en serie de uniformes,0 a 5 personas,CALLE,DOCTOR GONZALO BAUTISTA CASTILLO,CALLE,MIGUEL HIDALGO,CALLE,PRIMERO DE MAYO,CALLE,EMILIANO ZAPATA,46.0,A,,,,,COLONIA,IGNACIO ZARAGOZA,,,,72380,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3830,14,,,,Fijo,19.03024269,-98.17890666,2019-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315223,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9543645,21114315224000241000000000U0,ARTISTA PLASTICO Y METAFISICO ESCATOLOGIA,RICARDO LOPEZ,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,PRIVADA,8 A SUR,AVENIDA,35 ORIENTE,AVENIDA,33 ORIENTE,PRIVADA,8 B SUR,3304.0,,,,,,COLONIA,ANZURES,,,,72530,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3794,6,2224663641.0,,,Fijo,19.02843793,-98.1999709,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315224,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10397121,21114315223001554000000000U7,ASTRID APPAREL,ASTRID APPAREL,315229,Confección en serie de otra ropa exterior de materiales textiles,31 a 50 personas,CALLE,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,CALLE,RICARDO FLORES MAGON,CARRETERA,FEDERAL PUEBLA TLAXCALA,98.0,4A,,,,,COLONIA,SAN JERONIMO CALERAS,,,,72100,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,1603,60,,,,Fijo,19.09497826,-98.20818477,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3461553,21114315229001381000000000U2,ATELIER BOUTIQUE,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,BOULEVARD,ATLIXCO,CIRCUITO,JUAN PABLO II,AVENIDA,31 PONIENTE,CALLE,33 SUR,3156.0,D1,,17.0,5.0,K,COLONIA,LAS ANIMAS,CENTRO Y PLAZA COMERCIAL,GALERÍA LAS ANIMAS,K-05,72400,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,2480,15,,,WWW.ATELIERPAOLA.COM,Fijo,19.04549271,-98.23476708,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
11347848,21132315229005061000000000U8,ATELIER DESING,,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,AVENIDA,FLORENCIO ESPINOSA ORIENTE,CALLE,GUADALUPE VICTORIA NORTE,CALLE,INDEPENDENCIA NORTE,BOULEVARD,LICENCIADO B. G. PEREZ DE A.,3.0,,,,,,COLONIA,CENTRO,,,,74000,21,PUEBLA,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,0020,2,,,,Fijo,19.28381986,-98.43469131,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",15,0.8902095974714769,1.0,CONCENTRACION,CLUSTER_015
8950327,21114315225002641000000000U6,ATELIER MOARE DISEÑO Y CONFECCION,,315225,Confección de prendas de vestir sobre medida,0 a 5 personas,AVENIDA,4 PONIENTE,CALLE,3 NORTE,CALLE,5 DE MAYO,CALLE,AVENIDA 2 PONIENTE,109.0,,,17.0,,,COLONIA,CENTRO,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO TECALI,101,72000,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,0412,13,,,,Fijo,19.0463894,-98.19868968,2019-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315225,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
6378259,21074313320000017000000000U8,AUNDE MEXICO,AUNDE MEXICO,313320,Fabricación de telas recubiertas,251 y más personas,ANDADOR,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,,LOTE 1 MANZANA C,,,,,COLONIA,PARQUE INDUSTRIAL QUETZALCOATL,,,,74169,21,PUEBLA,74,Huejotzingo,71,Los Volcanes,0097,1,,JZEPEDA@AUNDE.COM.MX,WWW.AUNDE.COM,Fijo,19.21664171,-98.41318695,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3133,313320,False,False,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,1.0,DISPERSO_RUIDO,RUIDO_DISPERSO
11166096,21119314991000111000000000U9,AURA TEXTIL,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,PRIVADA,NINGUNO,PRIVADA,NINGUNO,PRIVADA,NINGUNO,PRIVADA,NINGUNO,2.0,,,,,,COLONIA,SAN ANDRES CHOLULA,,,,72775,21,PUEBLA,119,San Andrés Cholula,1,San Andrés Cholula,0279,7,2214001040.0,,,Fijo,19.04871043,-98.2837733,2024-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10661264,21114315229002561000000000U8,AUXILIAR DE JG,AUXILIAR DE JG,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,CIRCUITO,CIRUELOS,AVENIDA,EL CAPULIN,CIRCUITO,CIRUELOS,CARRETERA,FEDERAL PUEBLA-TLAXCALA,23.0,,,,,,COLONIA,SAN JUAN TULCINGO,,,,72100,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3120,5,,,,Fijo,19.11528754,-98.21143092,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.4,DISPERSO_RUIDO,RUIDO_DISPERSO
10299458,21114315229002551000000000U9,AZAD TEXTIL,AZAD TEXTIL,315229,Confección en serie de otra ropa exterior de materiales textiles,0 a 5 personas,AVENIDA,CITLALTEPETL,CALLE,IZTACCIHUATL,ANDADOR,SALAMANCA,CALLE,BLAS PASCAL,45.0,,,,,,COLONIA,MALINTZI,,,,72218,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3366,6,,,,Fijo,19.07736694,-98.1709014,2024-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
6376589,21114313112000186000000000U6,AZTLÁN TEXTIL,AZTLAN TEXTIL,313112,Preparación e hilado de fibras blandas naturales,101 a 250 personas,CALLE,ANTIGUO CAMINO A LA RESURRECCIÓN,CALLE,SANTA BÁRBARA,CALLE,CAMINO A FÁBRICAS,CALLE,CAMINO A FÁBRICAS,10201.0,,,,,,PARQUE INDUSTRIAL,RESURRECCION,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL RESURECCION,10201,72225,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,1641,34,,ROSORNO@AZULTEXTIL.COM,,Fijo,19.08173512,-98.16228718,2010-07,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3131,313112,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3527135,21114313113000403011000000U3,AZUL TEXTIL,AZUL TEXTIL,313112,Preparación e hilado de fibras blandas naturales,101 a 250 personas,CALLE,ANTIGUO CAMINO A LA RESURRECCIÓN,CALLE,SANTA BÁRBARA,CALLE,CAMINO A FÁBRICAS,CALLE,CAMINO A FÁBRICAS,10201.0,,,,,,PARQUE INDUSTRIAL,RESURRECCION,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL RESURECCIN,10201,72228,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,1641,34,,ROSORNO@AZULTEXTIL.COM,,Fijo,19.08221635,-98.16168317,2014-12,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3131,313112,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
12269440,21114315229002734000000000U1,AZZAD SPORT,PROVEEDORA BOSA DE MEXICO,315229,Confección en serie de otra ropa exterior de materiales textiles,31 a 50 personas,CALLE,ANTIGUO CAMINO A LA RESURRECCION,PRIVADA,PARAISO,CALLE,RESURRECCION SUR,CALLE,LA NOPALERA,141.0,,,,,,PARQUE INDUSTRIAL,LA RESURRECCION,,,,72228,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,1641,33,,AZZAD@PRODIGY.NET.MX,,Fijo,19.08381999,-98.1594509,2026-04,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
12288354,21114313310000323000000000U5,B&D MANUFACTURING,B&D MANUFACTURING,313310,Acabado de productos textiles,11 a 30 personas,CALLE,VENUSTIANO CARRANZA,CERRADA,PRIMERA 18 DE MARZO,CALLE,CAMINO REAL A SAN PABLO,CALLE,18 DE MARZO,8.0,,,,,,BARRIO,SN BARTOLO SN P MONT07,,,,90970,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,5451,32,,ISRAEL@BD-MANUFACTIRING.COM,,Fijo,19.11372094,-98.18274562,2026-04,True,False,False,False,False,False,False,False,False,True,True,False,INCLUIR,SI,True,313,3133,313310,False,True,False,True,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.8,DISPERSO_RUIDO,RUIDO_DISPERSO
12269361,21114315223001743000000000U6,B&D MANUFACTURING S DE RL DE CV,B&D MANUFACTURING,315223,Confección en serie de uniformes,11 a 30 personas,CERRADA,PRIMERA 18 DE MARZO,CERRADA,NINGUNO,CALLE,VENUSTIANO CARRANZA,PRIVADA,NINGUNO,8.0,,,,,,COLONIA,SAN SALVADOR TEPEXCO,,,,72500,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,5451,18,,,,Fijo,19.11401178,-98.18396338,2026-04,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315223,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.8,DISPERSO_RUIDO,RUIDO_DISPERSO
