d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,dentro_cuenca,scian_3,scian_4,scian_6,actividad_lavanderia_tintoreria,actividad_acabado_textil,actividad_confeccion,actividad_fabricacion_telas,actividad_tejido_hilado,actividad_bordado_deshilado,senal_pantalon,senal_mezclilla_o_pantalon,universo_conceptual
10970262,21114812210020411000000000U2,LAVANDERIA DON BURBUJA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,MIGUEL HIDALGO,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,INSURGENTES,CALLE,JOSE MARIA MORELOS Y PAVON,713,,,,,,COLONIA,GUADALUPE HIDALGO,,,,72490,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1957,003,5623703293,,,Fijo,18.97624509,-98.24633862,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10753974,21114812210019741000000000U5,LAVANDERIA DORIS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,7 C SUR,CERRADA,SEGUNDA CERRADA EMILIANO ZAPATA,CERRADA,TERCERA CERRADA VICENTE GUERRERO,CALLE,9 SUR,,SN,,,,,COLONIA,GUADALUPE HIDALGO,,,,72490,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,1961,023,2225809333,,,Fijo,18.98141362,-98.24513039,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9593985,21041812210001281000000000U7,LAVANDERIA DOS CICLOS,IRMA,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,SAN JACINTO,PRIVADA,LOS ALCANFORES,PRIVADA,MORENA,PRIVADA,ADOLFO LOPEZ MATEOS,,SN,,,,,LOCALIDAD,SAN LORENZO ALMECATLA,,,,72710,21,PUEBLA,041,Cuautlancingo,0012,San Lorenzo Almecatla,0185,105,,,,Fijo,19.1505096,-98.23507034,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3261102,21114812210005021000000000U8,LAVANDERIA DOS HADAS,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,15 DE MAYO,PRIVADA,29 B NORTE,CALLE,PRIVADA DEL LOBO,PRIVADA,DEL LOBO,2913,B2,,,2,B,COLONIA,LAS HADAS MUNDIAL 86,,,,72070,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4222,006,,IRMAROSABM@GMAIL.COM,,Fijo,19.0630739,-98.21223646,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9497066,21114812210022551000000000U3,LAVANDERIA DOS MANOS,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,6 ORIENTE B,CALLE,32 NORTE BIS,CALLE,34 NORTE,PRIVADA,6 ORIENTE A,,SN,,,,,COLONIA,RESURGIMIENTO CD NORTE,,,,72373,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0624,018,2228018205,,,Fijo,19.03752329,-98.1732019,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8150748,21114812210014961100000000U4,LAVANDERIA DRY CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,25 DE NOVIEMBRE,AVENIDA,GUADALUPE VICTORIA,AVENIDA,3 DE MAYO,AVENIDA,AQUILES SERDAN,,SN,,,,,COLONIA,SAN BALTAZAR CAMPECHE,,,,72550,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0751,020,2227200421,,,Fijo,19.01658408,-98.20691416,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
7568536,21119812210001541000000000U8,LAVANDERIA DRYON,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,LOMAS NORTE,BOULEVARD,BOUJEVARD DE LOS REYES,CALLE,NINGUNO,BOULEVARD,LOMAS NORTE,6432,,,1,,,LOCALIDAD,SAN BERNARDINO TLAXCALANCINGO,CENTRO Y PLAZA COMERCIAL,PLAZA REAL,10,72820,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,0508,025,2227694145,DRYONLAVANDERIA@GMAIL.COM,,Fijo,19.00596447,-98.2655982,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9928091,21114812210021231000000000U3,LAVANDERIA DUDUM,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,LA SOLEDAD,PRIVADA,LA SOLEDAD,BOULEVARD,CARLOS CAMACHO ESPIRITU,BOULEVARD,JOSE MARIA LAFRAGUA,,SN,,,,,COLONIA,SAN JUAN,,,,72595,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,6483,004,,,,Fijo,18.97847916,-98.19380384,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8592566,21119812210001751000000000U3,LAVANDERIA DULCE,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,4 NORTE,CALLE,4 ORIENTE,CALLE,2 ORIENTE,CALLE,6 NORTE,204,,,,,,COLONIA,CENTRO,,,,72810,21,PUEBLA,119,San Andrés Cholula,0001,San Andrés Cholula,0207,001,5578177947,,,Fijo,19.05079623,-98.29571999,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9650235,21114812210020941000000000U8,LAVANDERIA EASY CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,NOGAL,CALLE,PRINCIPAL DE LA RESURRECCION,AVENIDA,BOSQUE DE MANZANILLA,CALLE,OLIVO,5244,A,,,,,COLONIA,BOSQUES DE MANZANILLA,,,,72307,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,442A,007,2228843240,,,Fijo,19.06666436,-98.14453663,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9608252,21114812210020211000000000U6,LAVANDERIA EASY WASH,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,LOMAS DEL ANGEL,OTRO(ESPECIFIQUE),BARDA,BOULEVARD,CAMINO AL BATAN,CALLE,ROLLS ROYCE,5718,,,,,,NINGUNO,CALERA PLAZA,,,,72575,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,289A,038,2229602767,,,Fijo,19.00085335,-98.18027108,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11495272,21074812210000881000000000U6,LAVANDERIA EASY WASH,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,PORFIRIO DIAZ,CALLE,JUVENTINO ROSAS,CALLE,JAIME NUNO,AVENIDA,5 DE MAYO,702,,,,,,BARRIO,TETCERO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo,010A,013,,,,Fijo,19.1634221,-98.40752147,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8341296,21114812210018171000000000U6,LAVANDERIA EASY WASH,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,47 PONIENTE,PRIVADA,MONTE ALBAN,PRIVADA,UXMAL,PRIVADA,47 A PONIENTE,4701,,,,,,COLONIA,REFORMA AGUA AZUL,,,,72430,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2457,004,2211189921,ROX.07069@GMAIL.COM,,Fijo,19.03140036,-98.22047301,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
7568714,21119812210001571000000000U5,LAVANDERIA EASY WASH,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,RAMON IBARRA Y GONZALEZ,CALLE,ORION NORTE,CALLE,EL MOLINITO,PRIVADA,MOLINITO,212,,,1,,,COLONIA,EMILIANO ZAPAPTA,CENTRO Y PLAZA COMERCIAL,PLAZA ORION NORTE,4,72824,21,PUEBLA,119,San Andrés Cholula,0013,San Bernardino Tlaxcalancingo,0457,001,2211604748,,,Fijo,19.0304766,-98.25560878,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3333119,21140812210000851000000000U8,LAVANDERIA ECO CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,FORJADORES DE PUEBLA,CALLE,12 NORTE,CALLE,10 NORTE,CALLE,34 ORIENTE,1010,,,1,,,COLONIA,DE FORJADORES,CENTRO Y PLAZA COMERCIAL,PABELLON FORJADORES,12,72770,21,PUEBLA,140,San Pedro Cholula,0001,Cholula de Rivadavia,0380,023,2224747017,,,Fijo,19.07519509,-98.29125996,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3371684,21114812210012331000000000U2,LAVANDERIA ECO CLEAN,HUMBERTO REYES,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,JOSE MARIA LAFRAGUA,CALLE,LINDA VISTA,CALLE,ARBOLEDAS,BOULEVARD,CARLOS CAMACHO ESPIRITU,8525,,,,,,COLONIA,TRES CRUCES,,,,72595,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4561,045,2226712011,,,Fijo,18.984902,-98.19630158,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9626470,21053812210000391000000000U0,LAVANDERIA ECO LAVANDRY,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,IGNACIO ZARAGOZA,CALLE,MIGUEL QUIROZ,CALLE,NINGUNO,PRIVADA,NINGUNO,,SN,,,,,BARRIO,TOLTEMPAN,,,,73300,21,PUEBLA,053,Chignahuapan,0001,Ciudad de Chignahuapan,0294,020,,,,Fijo,19.83352269,-98.04057894,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,False,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8695352,21114812210016832000000000U5,LAVANDERIA ECOCLEAN,,812210,Lavanderías y tintorerías,6 a 10 personas,AVENIDA,14 SUR,AVENIDA,SAN IGNACIO,BOULEVARD,CIRCUNVALACION,CALLE,RIO PANUCO,5922,,,,,,FRACCIONAMIENTO,JARDINES DE SAN MANUEL,,,,72570,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0802,008,,MARIAMGOS@HOTMAIL.COM,,Fijo,19.0092335,-98.20350012,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9778390,21180812210000111000000000U3,LAVANDERIA ECOLAB,,812210,Lavanderías y tintorerías,0 a 5 personas,CALZADA,REFORMA NORTE,CALZADA,REFORMA NORTE,CALLE,LAS PALOMAS,AVENIDA,MIGUEL HIDALGO,8,,,,,,COLONIA,LA GRANJA,,,,74100,21,PUEBLA,180,Tlahuapan,0001,Santa Rita Tlahuapan,0066,026,2481748915,,,Fijo,19.34243723,-98.58424219,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3445601,21114812210006231000000000U2,LAVANDERIA ECOLOGICA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,PLAZUELA DEL BOLICHE,AVENIDA,AVENIDA DE LOS EDUCADORES,CALLE,NINGUNO,CALLE,PLAZUELA DEL CALVARIO,1422,,,,,,COLONIA,PLAZAS AMALUCAN,,,,72310,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5273,005,,JAIME.ECO@HOTMAIL.COM,,Fijo,19.04327403,-98.14552689,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10644996,21114812210022601000000000U6,LAVANDERIA ECOLOGICA,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,FILOMENO ESCAMILLA,AVENIDA,F ESCAMILLA,CALLE,NINGUNO,AVENIDA,ANGEL PACHECO HUERTA,101,B,,,,,COLONIA,RIVERA ANAYA,,,,72309,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2368,005,,,,Fijo,19.05392453,-98.15040633,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10772901,21114812210020341000000000U1,LAVANDERIA ECOMAR,GUADALUPE VALVERDE,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,LAS CARMELITAS,PRIVADA,143 C PONIENTE,CALLE,TULE,CALLE,NINGUNO,,SN,,,,,COLONIA,JARDINES DE CASTILLOTLA,,,,72498,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5574,038,,,,Fijo,18.9766003,-98.2725581,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8800839,21114812210014671000000000U9,LAVANDERIA ECO-ROOM,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,NINGUNO,CALLE,PRIVADA 15 PONIENTE,AVENIDA,13 PONIENTE,CALLE,TLAXCO,1314,,,,,,COLONIA,LA PAZ,,,,72160,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0376,004,2212012264,ECOROOM.LAUDRY@GMAIL.COM,,Fijo,19.05076801,-98.22410182,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3260147,21132541110000331010000000U8,LAVANDERIA ECOTEX,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,COFRE DE PEROTE,CALLE,DOROTEO ARANGO,CALLE,GENERAL MARIANO ESCOBEDO,AVENIDA,ALBINO LABASTIDA,99,,,,,,COLONIA,OJO DE AGUA,,,,74042,21,PUEBLA,132,San Martín Texmelucan,0001,San Martín Texmelucan de Labastida,0209,015,,,,Fijo,19.28663639,-98.44866547,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3256237,21114812210005461000000000U6,LAVANDERIA EL ANGEL,DIEGO ROMANGONZALEZ,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,7 NORTE,AVENIDA,64 PONIENTE,AVENIDA,62 PONIENTE,CALLE,9 NORTE,6205,,,,,,COLONIA,GUADALUPE VICTORIA,,,,72230,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3525,014,,,,Fijo,19.07017669,-98.18957077,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3421329,21114812210000711000000000U9,LAVANDERIA EL ANGEL,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,14 SUR,AVENIDA,21 ORIENTE,AVENIDA,19 ORIENTE,CALLE,10 SUR,1905,,,,1,,COLONIA,EL ANGEL,,,,72500,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,0696,022,,,,Fijo,19.0327108,-98.19448779,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10982912,21114812210020381000000000U7,LAVANDERIA EL BILLAR,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,2 DE ABRIL,CALLE,DOCTOR GONZALO BAUTISTA CASTILLO,CALLE,21 DE MARZO,CALLE,21 DE MARZO,10,,,,,,COLONIA,IGNACIO ZARAGOZA,,,,72380,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,3830,031,2212051412,,,Fijo,19.03043274,-98.17827646,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9939223,21114812210019831000000000U4,LAVANDERIA EL BUEN TALLON,GABRIELA BRAVO,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,LA PAZ,CALLE,BARCELONA,CALLE,VALENCIA,CALLE,CABO BAJO,,SN,,,,,COLONIA,NUEVA SAN SALVADOR,,,,72017,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4383,003,2213244967,,,Fijo,19.08709424,-98.17147722,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
7556740,21114812210015821000000000U9,LAVANDERIA EL CALCETIN SOLITARIO,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,5 DE FEBRERO ORIENTE,CALLE,JOSE MARIA MORELOS,CALLE,INDEPENDENCIA NORTE,CALLE,JOSEFA ORTIZ DE DOMINGUEZ ORIENTE,432,,,,1,,COLONIA,SAN FELIPE HUEYOTLIPAN,,,,72300,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2565,005,2226708499,,,Fijo,19.08565356,-98.20892781,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3419521,21074461110000221010000000U1,LAVANDERIA EL CHINO,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,EL CARMEN,CALLE,CARLOS ISMAEL BETANCOURT,CALLE,CAMELIA,AVENIDA,CUAUHTEMOC,408,,,,,,BARRIO,PRIMERO,,,,74160,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo,0059,031,,,,Fijo,19.1569117,-98.40311639,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3253362,21114812210013321000000000U2,LAVANDERIA EL CISNE,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,SAN APARICIO NORTE,BOULEVARD,SAN APARICIO ORIENTE,CALLE,FUENTES DE SAN MIGUEL,PRIVADA,124 A PONIENTE,,SN,,,,,COLONIA,FUENTES DE APARICIO,,,,72228,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5875,030,2227342628,,,Fijo,19.08937903,-98.16374504,2010-07,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10529635,21114812210019571000000000U6,LAVANDERIA EL CISNE CLEAN,,812210,Lavanderías y tintorerías,0 a 5 personas,ANDADOR,2 PONIENTE,CALLE,SAN APARICIO NORTE,CALLE,SAN APARICIO SUR,ANDADOR,3 PONIENTE,85,E,,,,,UNIDAD HABITACIONAL,RINCON SAN APARICIO,,,,72228,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,5875,016,,,,Fijo,19.09139153,-98.16897805,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9969710,21034812210000141000000000U9,LAVANDERIA EL COYOTE,,812210,Lavanderías y tintorerías,0 a 5 personas,AVENIDA,PENSADOR MEXICANO,CALLE,16 DE SEPTIEMBRE SUR,CALLE,BAJA CALIFORNIA SUR,CALLE,BAJA CALIFORNIA SUR,,SN,,,,,BARRIO,SAN ANTONIO,,,,72670,21,PUEBLA,034,Coronango,0001,Santa María Coronango,0068,007,2212942794,,,Fijo,19.12027829,-98.30728144,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3355798,21114812210009951000000000U2,LAVANDERIA EL DELFIN,,812210,Lavanderías y tintorerías,0 a 5 personas,BOULEVARD,PUEBLA,CALLE,1 E,CALLE,NINGUNO,CALLE,5 E,,SN,,,,,COLONIA,BOSQUES DE SAN SEBASTIAN,,,,72310,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4472,001,2215821086,,,Fijo,19.06227339,-98.12871803,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3331802,21041812210000441000000000U8,LAVANDERIA EL DELFIN,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,AV 16 DE SEPTIEMBRE,AVENIDA,MEXICO PUEBLA,OTRO(ESPECIFIQUE),CANAL,CALLE,NINGUNO,4,,,,,,LOCALIDAD,SAN JUAN CUAUTLANCINGO,,,,72700,21,PUEBLA,041,Cuautlancingo,0001,San Juan Cuautlancingo,0255,011,2213000891,,,Fijo,19.0870407,-98.26550189,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3322181,21132812210000661000000000U8,LAVANDERIA EL DOLAR,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,CAMINO A MOYOTZINGO,CALLE,OAXACA SUR,PRIVADA,LOS PINOS,CALLE,OAXACA SUR,,SN,,,,,COLONIA,SAN BALTAZAR TEMAXCALAC,,,,74126,21,PUEBLA,132,San Martín Texmelucan,0015,Santa María Moyotzingo,0497,004,,,,Fijo,19.26104993,-98.41008855,2014-12,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11258960,21114812210019181000000000U4,LAVANDERIA EL GUARDARROPA,,812210,Lavanderías y tintorerías,0 a 5 personas,CALLE,ANTIGUO CAMINO REAL A CHOLULA,CALLE,POPOCATEPETL,CALLE,UNION,CALLE,PRIVADA PRIMERO DE MAYO,,SN,,,,,COLONIA,SANTA CRUZ GUADALUPE,,,,72170,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,6746,017,2212656956,,,Fijo,19.04838262,-98.2628936,2024-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
8106292,21041812210000861000000000U7,LAVANDERIA EL GUARDARROPA,,812210,Lavanderías y tintorerías,0 a 5 personas,PRIVADA,PLAZA OBRERO,CALLE,NINGUNO,AVENIDA,TLAXCALA,PROLONGACION,SAN JUAN,270,,,1,,,LOCALIDAD,DEL CALVARIO,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,A,72764,21,PUEBLA,041,Cuautlancingo,0001,San Juan Cuautlancingo,0109,078,2228888082,,,Fijo,19.10608332,-98.27655657,2019-11,True,True,False,False,False,True,False,False,False,False,False,True,REVISAR,REVISAR,True,812,8122,812210,True,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
